"Riding","Place","Eligible","TurnoutAbs","TurnoutRel","LIB","CON","NDP","GREEN","BLOC","LIB_CAND","CON_CAND","NDP_CAND","GREEN_CAND","BLOC_CAND","Located","LatLong","IsNew","Precise"
"10002",167,77,54,0.701298701298701,50,0,4,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",168,194,132,0.680412371134021,111,14,6,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",169,171,127,0.742690058479532,107,15,5,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",170,776,447,0.576030927835051,376,38,30,3,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.7615109,-53.9846775",0,0
"10002",171,218,129,0.591743119266055,110,9,9,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.8467263,-53.9776833",0,0
"10002",172,255,165,0.647058823529412,130,19,14,2,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.6501552,-53.8001354",0,0
"10002",173,352,187,0.53125,142,26,18,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",174,83,50,0.602409638554217,42,4,3,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",175,84,65,0.773809523809524,51,6,8,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",176,376,231,0.61436170212766,159,30,36,6,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.5291225,-53.6708488",0,0
"10002",177,230,129,0.560869565217391,107,5,16,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",178,690,355,0.514492753623188,252,48,51,4,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.5698454,-53.5620448",0,0
"10002",179,228,413,1.81140350877193,327,43,40,3,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.5638364,-53.5523146",0,0
"10002",182,187,101,0.540106951871658,85,10,5,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",183,420,236,0.561904761904762,182,27,26,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",184,563,466,0.827708703374778,368,40,57,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.4150306,-53.5165961",0,0
"10002",187,613,353,0.575856443719413,276,33,41,3,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",188,78,60,0.769230769230769,50,2,7,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",189,33,24,0.727272727272727,17,6,1,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",190,406,128,0.315270935960591,98,23,7,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.6611837,-54.7257041",0,0
"10002",191,178,101,0.567415730337079,86,5,10,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.4350045,-54.8373436",0,0
"10002",192,108,65,0.601851851851852,56,5,4,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",193,128,68,0.53125,64,2,2,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.6332348,-54.8885174",0,0
"10002",194,194,85,0.438144329896907,72,12,1,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.6952231,-54.7835478",0,0
"10002",195,392,214,0.545918367346939,185,19,10,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.5231365,-54.9442989",0,0
"10002",196,221,131,0.592760180995475,119,8,3,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",197,111,72,0.648648648648649,58,6,8,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.5577159,-54.8545223",0,0
"10002",198,233,115,0.493562231759657,99,11,5,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",199,64,46,0.71875,43,2,1,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",200,68,44,0.647058823529412,39,1,2,2,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",201,401,218,0.543640897755611,200,4,13,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.0890653,-55.1017316",0,0
"10002",202,113,70,0.619469026548673,61,4,3,2,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.3646911,-54.8957779",0,0
"10002",203,237,116,0.489451476793249,94,14,7,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",204,145,83,0.572413793103448,80,1,2,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.2942256,-55.0040872",0,0
"10002",205,1352,613,0.453402366863905,534,41,32,6,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.1653339,-55.1553124",0,0
"10002",206,39,22,0.564102564102564,21,1,0,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",207,326,214,0.656441717791411,183,15,12,4,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"48.5213067,-53.0640192",0,0
"10002",208,482,969,2.0103734439834,841,65,58,5,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.1609725,-55.1599946",0,0
"10002",213,831,451,0.542719614921781,382,35,29,5,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",214,396,185,0.467171717171717,162,16,6,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",215,861,373,0.43321718931475,314,31,22,6,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.0665554,-55.129979",0,0
"10002",216,732,358,0.489071038251366,317,20,21,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.0794028,-55.2600511",0,1
"10002",217,155,93,0.6,79,8,5,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",218,486,256,0.526748971193416,232,15,7,2,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",219,286,160,0.559440559440559,134,16,7,3,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.1555964,-55.2928155",0,0
"10002",220,104,74,0.711538461538462,64,4,6,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",221,415,212,0.510843373493976,176,21,13,2,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.0378978,-55.1649209",0,0
"10002",222,1035,561,0.542028985507246,525,19,14,3,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",223,535,289,0.540186915887851,263,11,13,2,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",224,119,64,0.53781512605042,63,1,0,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"46.8777523,-55.6730424",0,0
"10002",225,76,57,0.75,53,1,3,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"46.8599016,-55.7511624",0,0
"10002",226,228,151,0.662280701754386,136,11,4,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"46.8614636,-55.8096798",0,0
"10002",227,1206,631,0.523217247097844,571,38,20,2,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.0622296,-55.8314507",0,0
"10002",228,764,406,0.531413612565445,377,16,12,1,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.1023898,-55.7575657",0,0
"10002",229,1311,634,0.483600305110603,570,44,16,4,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"47.0986494,-55.7622366",0,0
"10002",230,212,111,0.523584905660377,106,5,0,0,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"46.899789,-55.9298165",0,0
"10002",231,1238,539,0.435379644588045,438,57,36,8,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"48.1642272,-53.9678452",0,0
"10002",232,310,178,0.574193548387097,148,15,13,2,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"48.6535904,-53.7664274",0,0
"10002",233,136,89,0.654411764705882,69,7,11,2,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",0,NA,NA,NA
"10002",234,1278,501,0.392018779342723,414,65,20,2,0,"Foote, Judy M.","Windsor, Mike","Brown, Jenn","Colbourne, Tyler John","NA",1,"48.6544427,-53.1118697",0,0
"10003",235,172,103,0.598837209302326,91,11,1,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",236,561,303,0.540106951871658,266,28,7,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",237,574,289,0.503484320557491,259,18,11,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",238,193,86,0.44559585492228,81,4,1,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",239,334,176,0.526946107784431,163,8,5,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",240,121,57,0.471074380165289,48,3,6,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",241,212,124,0.584905660377358,101,21,1,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",242,367,113,0.307901907356948,94,11,8,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",243,2182,1087,0.498166819431714,901,136,44,6,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.6455939,-54.7616312",0,0
"10003",244,95,56,0.589473684210526,47,7,2,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",245,284,129,0.454225352112676,98,26,5,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.5979227,-54.8005588",0,0
"10003",246,494,213,0.431174089068826,119,83,11,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",247,178,99,0.556179775280899,84,9,6,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",248,129,68,0.527131782945736,49,18,1,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",249,78,56,0.717948717948718,36,16,4,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",250,311,106,0.340836012861736,46,56,3,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",251,227,98,0.431718061674009,66,24,8,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.4557392,-54.5229151",0,0
"10003",252,179,109,0.608938547486033,90,14,5,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",253,814,321,0.394348894348894,237,67,14,3,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.492351,-54.7889302",0,0
"10003",254,233,132,0.566523605150215,100,27,5,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.5101992,-54.8626305",0,0
"10003",255,229,83,0.362445414847162,50,24,8,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",256,176,89,0.505681818181818,69,15,3,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",257,129,76,0.589147286821705,51,24,1,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",258,151,82,0.543046357615894,43,33,6,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.9906945,-55.8708304",0,0
"10003",259,222,128,0.576576576576577,99,23,5,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"50.1016275,-56.1477223",0,0
"10003",260,95,38,0.4,32,4,2,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"50.06331,-56.116791",0,0
"10003",261,36,26,0.722222222222222,13,11,2,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.6741841,-54.30254473050516",0,0
"10003",262,271,105,0.387453874538745,77,20,7,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"47.4842856,-56.0623469",0,0
"10003",263,263,118,0.448669201520913,51,59,8,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.9776149,-56.0448366",0,0
"10003",264,175,76,0.434285714285714,54,19,3,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",265,139,80,0.575539568345324,62,10,7,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.96174585,-55.72518662231053",0,0
"10003",266,693,300,0.432900432900433,253,36,10,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.9603642,-55.5926753",0,0
"10003",267,153,74,0.483660130718954,62,8,4,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",268,81,41,0.506172839506173,40,0,1,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",269,84,60,0.714285714285714,23,28,8,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.741344,-55.973969",0,1
"10003",270,293,112,0.382252559726962,40,68,4,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.7509938,-56.01480340660896",0,0
"10003",271,140,80,0.571428571428571,55,19,5,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.6957411,-55.935018298396",0,0
"10003",272,84,49,0.583333333333333,36,6,7,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",273,266,148,0.556390977443609,91,46,11,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",274,236,103,0.436440677966102,30,70,3,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",275,256,133,0.51953125,97,32,4,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.507434,-55.7196197",0,0
"10003",276,149,88,0.590604026845638,44,41,3,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.5492008,-55.6351814",0,0
"10003",277,818,379,0.463325183374083,187,176,15,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.5027819,-55.649993",0,0
"10003",278,701,290,0.413694721825963,159,100,29,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.4896022,-55.8120479",0,0
"10003",279,335,208,0.62089552238806,183,18,7,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",280,175,75,0.428571428571429,58,9,8,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",281,219,104,0.474885844748858,61,33,5,5,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",282,294,133,0.452380952380952,87,26,20,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.2593232,-55.1748409",0,0
"10003",283,645,326,0.505426356589147,243,61,20,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",284,346,163,0.471098265895954,110,32,21,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.3993046,-54.862501",0,0
"10003",285,254,103,0.405511811023622,72,22,9,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",286,492,213,0.432926829268293,137,67,8,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.3543542,-54.7392682",0,0
"10003",287,581,295,0.507745266781411,217,59,17,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",288,375,112,0.298666666666667,91,17,4,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",289,3169,1466,0.462606500473335,1151,207,95,13,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"48.9538137,-54.6009583",0,0
"10003",290,1687,817,0.484291641967991,656,116,38,7,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"48.9629343,-54.609636",0,0
"10003",291,127,85,0.669291338582677,52,27,6,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",292,3394,1590,0.468473777253978,1204,260,109,17,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"48.955262,-54.616246",0,0
"10003",293,550,322,0.585454545454545,262,40,15,5,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"48.9646182,-54.5981513",0,0
"10003",294,498,307,0.616465863453815,239,54,12,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",295,676,348,0.514792899408284,252,76,17,3,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"48.9946529,-54.870885",0,0
"10003",296,772,385,0.498704663212435,300,48,32,5,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",297,173,109,0.630057803468208,53,40,14,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",298,202,73,0.361386138613861,40,32,1,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",299,338,183,0.541420118343195,127,35,20,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",300,584,254,0.434931506849315,181,50,22,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",301,2544,1153,0.453223270440252,893,158,93,9,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",302,3591,1840,0.51239209133946,1540,194,98,8,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"48.9295079,-55.6554026",0,0
"10003",303,2878,1347,0.468033356497568,1089,188,61,9,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.021294,-55.4595841",0,0
"10003",304,1028,459,0.446498054474708,356,82,19,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
"10003",305,1559,640,0.410519563822963,480,121,37,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.14281455,-55.34467849999999",0,1
"10003",306,646,205,0.31733746130031,157,27,21,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.1253109,-55.3361936",0,0
"10003",307,2444,1277,0.522504091653028,1004,177,88,8,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"48.9429075,-55.6453711",0,0
"10003",308,2769,1381,0.498736005778259,1066,219,90,6,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"48.9572538,-55.6638929",0,0
"10003",309,744,440,0.591397849462366,341,80,17,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"48.9782153,-56.0477076",0,0
"10003",310,438,224,0.511415525114155,120,78,23,3,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.4350416,-56.0788093",0,0
"10003",311,378,131,0.346560846560847,54,71,5,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.69790745,-56.10406614872761",0,0
"10003",312,198,97,0.48989898989899,51,35,10,1,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.7853938,-56.6363475",0,0
"10003",313,681,261,0.383259911894273,167,75,17,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.589349,-56.181335",0,0
"10003",314,1565,634,0.405111821086262,348,231,44,11,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.5073863,-56.1020147",0,0
"10003",315,1075,434,0.403720930232558,241,160,31,2,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.5068994,-56.0538232",0,0
"10003",316,44,28,0.636363636363636,23,2,3,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",1,"49.4510463,-56.4322039",0,1
"10003",317,147,86,0.585034013605442,72,11,3,0,0,"Simms, Scott","O'Brien, Kevin George","Menchenton, Claudette","Perry, Elizabeth","NA",0,NA,NA,NA
